,support,itemsets
241,0.24509803921568626,"frozenset({'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
242,0.19607843137254902,"frozenset({'Normal', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
243,0.18627450980392157,"frozenset({'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
244,0.18627450980392157,"frozenset({'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
245,0.19607843137254902,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
246,0.18627450980392157,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
247,0.1568627450980392,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
248,0.18627450980392157,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
249,0.1568627450980392,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
250,0.14705882352941177,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
251,0.14705882352941177,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
252,0.22549019607843138,"frozenset({'Ya Pernah DBD', 'Normal', 'Remaja akhir', 'Ya berGejala'})"
253,0.12745098039215685,"frozenset({'Tidak Pernah Ada Penderita', 'Ya Pernah DBD', 'Normal', 'Remaja akhir'})"
254,0.12745098039215685,"frozenset({'Ya Pernah DBD', 'Normal', 'Keluarga Tidak DBD', 'Remaja akhir'})"
255,0.17647058823529413,"frozenset({'Makassar', 'Ya Pernah DBD', 'Normal', 'Remaja akhir'})"
256,0.17647058823529413,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Remaja akhir'})"
257,0.12745098039215685,"frozenset({'Normal', 'Ya berGejala', 'Remaja akhir', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
258,0.09803921568627451,"frozenset({'Normal', 'Remaja akhir', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
259,0.09803921568627451,"frozenset({'Normal', 'Ya berGejala', 'Remaja akhir', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
260,0.12745098039215685,"frozenset({'Normal', 'Remaja akhir', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
261,0.12745098039215685,"frozenset({'Normal', 'Ya berGejala', 'Remaja akhir', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
262,0.09803921568627451,"frozenset({'Normal', 'Remaja akhir', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Makassar'})"
263,0.12745098039215685,"frozenset({'Normal', 'Remaja akhir', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
264,0.09803921568627451,"frozenset({'Normal', 'Remaja akhir', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
265,0.09803921568627451,"frozenset({'Normal', 'Ya berGejala', 'Remaja akhir', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Makassar'})"
266,0.09803921568627451,"frozenset({'Normal', 'Remaja akhir', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
267,0.17647058823529413,"frozenset({'Normal', 'Ya berGejala', 'Remaja akhir', 'Ya Pernah DBD', 'Makassar'})"
268,0.17647058823529413,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Remaja akhir', 'Ya Pernah DBD'})"
269,0.14705882352941177,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Remaja akhir', 'Ya Pernah DBD', 'Makassar'})"
270,0.14705882352941177,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Remaja akhir', 'Ya Pernah DBD', 'Makassar'})"
271,0.30392156862745096,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Ya berGejala'})"
272,0.28431372549019607,"frozenset({'Makassar', 'Ya Pernah DBD', 'Normal', 'Ya berGejala'})"
273,0.24509803921568626,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD'})"
274,0.23529411764705882,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Makassar'})"
275,0.4803921568627451,"frozenset({'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala'})"
276,0.47058823529411764,"frozenset({'Makassar', 'Normal', 'Ya berGejala'})"
277,0.4215686274509804,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Normal'})"
278,0.39215686274509803,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala'})"
279,0.5588235294117647,"frozenset({'pernhan Opname', 'Ya berGejala'})"
280,0.5,"frozenset({'pernhan Opname', 'Ya Pernah DBD'})"
281,0.37254901960784315,"frozenset({'pernhan Opname', 'Normal'})"
282,0.37254901960784315,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname'})"
283,0.37254901960784315,"frozenset({'pernhan Opname', 'Keluarga Tidak DBD'})"
284,0.3431372549019608,"frozenset({'pernhan Opname', 'Remaja akhir'})"
285,0.45098039215686275,"frozenset({'Makassar', 'pernhan Opname'})"
286,0.4117647058823529,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin'})"
287,0.38235294117647056,"frozenset({'pernhan Opname', 'Jendela/Ventilasi berkawat'})"
288,0.4803921568627451,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Ya berGejala'})"
289,0.3627450980392157,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala'})"
290,0.3235294117647059,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Normal'})"
291,0.29411764705882354,"frozenset({'Makassar', 'pernhan Opname', 'Normal'})"
292,0.28431372549019607,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal'})"
293,0.2549019607843137,"frozenset({'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat'})"
294,0.3137254901960784,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Normal', 'Ya berGejala'})"
295,0.28431372549019607,"frozenset({'Makassar', 'pernhan Opname', 'Normal', 'Ya berGejala'})"
296,0.24509803921568626,"frozenset({'Makassar', 'pernhan Opname', 'Ya Pernah DBD', 'Normal'})"
297,0.23529411764705882,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Makassar'})"
298,0.27450980392156865,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala'})"
299,0.2549019607843137,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Normal'})"
300,0.23529411764705882,"frozenset({'Makassar', 'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal'})"
301,0.24509803921568626,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD'})"
302,0.22549019607843138,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Makassar'})"
303,0.20588235294117646,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Makassar'})"
304,0.19607843137254902,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Makassar'})"
305,0.24509803921568626,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat'})"
306,0.22549019607843138,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Normal', 'Jendela/Ventilasi berkawat'})"
307,0.20588235294117646,"frozenset({'Makassar', 'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat'})"
308,0.18627450980392157,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Jendela/Ventilasi berkawat'})"
309,0.21568627450980393,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD'})"
310,0.19607843137254902,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Makassar'})"
311,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Makassar'})"
312,0.16666666666666666,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Makassar'})"
313,0.17647058823529413,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat'})"
314,0.16666666666666666,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD'})"
315,0.1568627450980392,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Jendela/Ventilasi berkawat', 'Makassar'})"
316,0.1568627450980392,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD'})"
317,0.14705882352941177,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Makassar'})"
318,0.13725490196078433,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Makassar'})"
319,0.12745098039215685,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Makassar'})"
320,0.3627450980392157,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Ya berGejala'})"
321,0.3137254901960784,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Ya Pernah DBD'})"
322,0.22549019607843138,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Normal'})"
323,0.27450980392156865,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Jendela/Ventilasi berkawat'})"
324,0.2647058823529412,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Tidak Pernah Vaksin'})"
325,0.3137254901960784,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'pernhan Opname'})"
326,0.30392156862745096,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Ya Pernah DBD', 'Ya berGejala'})"
327,0.2549019607843137,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'pernhan Opname', 'Ya Pernah DBD'})"
328,0.24509803921568626,"frozenset({'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
329,0.21568627450980393,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Normal', 'Ya berGejala'})"
330,0.18627450980392157,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Ya Pernah DBD', 'Normal'})"
331,0.18627450980392157,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'pernhan Opname', 'Normal'})"
332,0.17647058823529413,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat'})"
333,0.1568627450980392,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal'})"
334,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
335,0.14705882352941177,"frozenset({'pernhan Opname', 'Normal', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
336,0.13725490196078433,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
337,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'Makassar'})"
338,0.16666666666666666,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita'})"
339,0.14705882352941177,"frozenset({'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
340,0.14705882352941177,"frozenset({'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar'})"
341,0.13725490196078433,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
342,0.13725490196078433,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar'})"
343,0.11764705882352941,"frozenset({'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
344,0.10784313725490197,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
345,0.14705882352941177,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Tidak Pernah Ada Penderita'})"
346,0.13725490196078433,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
347,0.13725490196078433,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Tidak Pernah Ada Penderita', 'Makassar'})"
348,0.12745098039215685,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita'})"
349,0.12745098039215685,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
350,0.12745098039215685,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'Makassar'})"
351,0.11764705882352941,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
352,0.10784313725490197,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
353,0.11764705882352941,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita'})"
354,0.10784313725490197,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar'})"
355,0.10784313725490197,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
356,0.09803921568627451,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar'})"
357,0.09803921568627451,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
358,0.2647058823529412,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Jendela/Ventilasi berkawat', 'Ya berGejala'})"
359,0.22549019607843138,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Ya Pernah DBD', 'Jendela/Ventilasi berkawat'})"
360,0.22549019607843138,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'pernhan Opname', 'Jendela/Ventilasi berkawat'})"
361,0.21568627450980393,"frozenset({'pernhan Opname', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
362,0.17647058823529413,"frozenset({'pernhan Opname', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
363,0.16666666666666666,"frozenset({'pernhan Opname', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
364,0.21568627450980393,"frozenset({'pernhan Opname', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar'})"
365,0.2549019607843137,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala'})"
366,0.22549019607843138,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya Pernah DBD'})"
367,0.19607843137254902,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Tidak Pernah Vaksin', 'Jendela/Ventilasi berkawat'})"
368,0.22549019607843138,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'pernhan Opname', 'Tidak Pernah Vaksin'})"
369,0.21568627450980393,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
370,0.18627450980392157,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
371,0.17647058823529413,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
372,0.18627450980392157,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita'})"
373,0.1568627450980392,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
374,0.1568627450980392,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar'})"
375,0.14705882352941177,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita'})"
376,0.11764705882352941,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
377,0.10784313725490197,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Ya Pernah DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
378,0.14705882352941177,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar'})"
379,0.21568627450980393,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'Makassar'})"
380,0.30392156862745096,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'pernhan Opname', 'Ya berGejala'})"
381,0.37254901960784315,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Keluarga Tidak DBD'})"
382,0.3627450980392157,"frozenset({'pernhan Opname', 'Keluarga Tidak DBD', 'Ya berGejala'})"
383,0.3137254901960784,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
384,0.22549019607843138,"frozenset({'pernhan Opname', 'Normal', 'Keluarga Tidak DBD'})"
385,0.27450980392156865,"frozenset({'pernhan Opname', 'Keluarga Tidak DBD', 'Jendela/Ventilasi berkawat'})"
386,0.2647058823529412,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD'})"
387,0.3137254901960784,"frozenset({'Makassar', 'pernhan Opname', 'Keluarga Tidak DBD'})"
388,0.3627450980392157,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Keluarga Tidak DBD', 'Ya berGejala'})"
389,0.3137254901960784,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
390,0.30392156862745096,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Ya berGejala'})"
391,0.2549019607843137,"frozenset({'Makassar', 'pernhan Opname', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
392,0.30392156862745096,"frozenset({'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
393,0.2549019607843137,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
394,0.24509803921568626,"frozenset({'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Makassar'})"
395,0.24509803921568626,"frozenset({'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
396,0.22549019607843138,"frozenset({'Tidak Pernah Ada Penderita', 'pernhan Opname', 'Normal', 'Keluarga Tidak DBD'})"
397,0.21568627450980393,"frozenset({'pernhan Opname', 'Normal', 'Keluarga Tidak DBD', 'Ya berGejala'})"
398,0.18627450980392157,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Normal', 'Keluarga Tidak DBD'})"
399,0.18627450980392157,"frozenset({'Makassar', 'pernhan Opname', 'Normal', 'Keluarga Tidak DBD'})"
400,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Keluarga Tidak DBD', 'Jendela/Ventilasi berkawat'})"
401,0.1568627450980392,"frozenset({'pernhan Opname', 'Tidak Pernah Vaksin', 'Normal', 'Keluarga Tidak DBD'})"
402,0.21568627450980393,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
403,0.18627450980392157,"frozenset({'pernhan Opname', 'Normal', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
404,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD'})"
405,0.14705882352941177,"frozenset({'pernhan Opname', 'Normal', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Makassar'})"
406,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
407,0.14705882352941177,"frozenset({'pernhan Opname', 'Normal', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
408,0.13725490196078433,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Makassar'})"
409,0.13725490196078433,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
410,0.18627450980392157,"frozenset({'pernhan Opname', 'Normal', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
411,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Keluarga Tidak DBD', 'Makassar'})"
412,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar'})"
413,0.17647058823529413,"frozenset({'pernhan Opname', 'Normal', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
414,0.16666666666666666,"frozenset({'pernhan Opname', 'Normal', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD'})"
